CountyDesc,ProgramGroupYear,FnsReportDate,order,ProgramCode,Name,CDSCode,SiteName,MealTypeCode,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal
SANTA CLARA,2017,Jul 2016,1,NSLP,Milpitas Unified School District,43733876047583,Alexander Rose Elementary                                       ,NSLP_LUNCH,631,51,383,"1,065"
SANTA CLARA,2017,Jul 2016,1,NSLP,Milpitas Unified School District,43733876047625,John Sinnott Elementary                                         ,NSLP_LUNCH,207,66,192,465
SANTA CLARA,2017,Jul 2016,1,NSLP,Milpitas Unified School District,43733876047666,Rancho Milpitas Middle                                          ,NSLP_LUNCH,"1,588",271,406,"2,265"
SANTA CLARA,2016,Jul 2016,1,SSFO,MORELAND SCHOOL DISTRICT,43695756047831,Leroy Anderson Elementary                                       ,SSFO_LUNCH,"2,339",0,0,"2,339"
SANTA CLARA,2016,Jul 2016,1,SSFO,Morgan Hill Unified School District,43695836118376,BARRETT ELEMENTARY,SSFO_LUNCH,"1,827",0,0,"1,827"
SANTA CLARA,2016,Jul 2016,1,SSFO,Morgan Hill Unified School District,43695836109375,El Toro Health Science Academy                                  ,SSFO_LUNCH,"2,095",0,0,"2,095"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176048037,August Boeger Middle                                            ,SSFO_BREAKFAST_SEVERENEED,"2,793",0,0,"2,793"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176048037,August Boeger Middle                                            ,SSFO_LUNCH,"3,950",0,0,"3,950"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176048060,Mt. Pleasant Elementary                                         ,SSFO_BREAKFAST_SEVERENEED,340,0,0,340
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176048060,Mt. Pleasant Elementary                                         ,SSFO_LUNCH,"1,500",0,0,"1,500"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176067227,VALLE VISTA ELEMENTARY,SSFO_BREAKFAST_SEVERENEED,429,0,0,429
SANTA CLARA,2016,Jul 2016,1,SSFO,Mount Pleasant Elementary School District,43696176067227,VALLE VISTA ELEMENTARY,SSFO_LUNCH,850,0,0,850
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916048003,Mariano Castro Elementary                                       ,SSFO_BREAKFAST_SEVERENEED,"8,534",0,0,"8,534"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916048003,Mariano Castro Elementary                                       ,SSFO_LUNCH,"10,123",0,0,"10,123"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916049464,Stevenson Elementary                                            ,SSFO_BREAKFAST_SEVERENEED,"3,578",0,0,"3,578"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916049464,Stevenson Elementary                                            ,SSFO_LUNCH,"4,497",0,0,"4,497"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916049514,Theuerkauf Elementary                                           ,SSFO_BREAKFAST_SEVERENEED,"4,571",0,0,"4,571"
SANTA CLARA,2016,Jul 2016,1,SSFO,Mountain View Whisman  School District,43695916049514,Theuerkauf Elementary                                           ,SSFO_LUNCH,"7,882",0,0,"7,882"
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,,Davis (Caroline) Intermediate                                   ,SSFO_BREAKFAST_SEVERENEED,"2,320",0,0,"2,320"
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,,Davis (Caroline) Intermediate                                   ,SSFO_LUNCH,"2,696",0,0,"2,696"
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,43696256072151,DEL ROBLE ELEMENTARY,SSFO_BREAKFAST_SEVERENEED,877,0,0,877
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,43696256072151,DEL ROBLE ELEMENTARY,SSFO_LUNCH,"1,033",0,0,"1,033"
SANTA CLARA,2017,Jul 2016,1,NSLP,Oak Grove Elementary School District,43696256067243,SANTA TERESA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,505,61,168,734
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,43696256048177,Stipe (Samuel) Elementary                                       ,SSFO_BREAKFAST_SEVERENEED,"1,407",0,0,"1,407"
SANTA CLARA,2016,Jul 2016,1,SSFO,Oak Grove Elementary School District,43696256048177,Stipe (Samuel) Elementary                                       ,SSFO_LUNCH,3,0,0,3
SANTA CLARA,2017,Jul 2016,1,NSLP,Orchard Elementary School District,43696336048185,Orchard Elementary                                              ,NSLP_LUNCH,524,173,113,810
SANTA CLARA,2017,Jul 2016,1,NSLP,Palo Alto Unified School District,43696416048250,ESCONDIDO ELEMENTARY,NSLP_LUNCH,"2,014",742,635,"3,391"
SANTA CLARA,2017,Jul 2016,1,NSLP,Palo Alto Unified School District,43696416060081,JANE LATHROP STANFORD MIDDLE,NSLP_BREAKFAST,829,172,262,"1,263"
SANTA CLARA,2017,Jul 2016,1,NSLP,Palo Alto Unified School District,43696416060081,JANE LATHROP STANFORD MIDDLE,NSLP_LUNCH,882,258,"1,141","2,281"
SANTA CLARA,2017,Jul 2016,1,NSLP,Palo Alto Unified School District,43696416048326,JUANA BRIONES ELEMENTARY,NSLP_LUNCH,"2,323",685,565,"3,573"
SANTA CLARA,2017,Jul 2016,1,NSLP,Palo Alto Unified School District,43696416118707,TERMAN MIDDLE,NSLP_LUNCH,285,64,243,592
SANTA CLARA,2017,Jul 2016,1,NSLP,REBEKAH CHILDRENS SERVICES,,ODD-FELLOW REBEKAH CHILDREN'S HOME OF CALIFORNIA,NSLP_BREAKFAST_SEVERENEED,293,0,0,293
SANTA CLARA,2017,Jul 2016,1,NSLP,REBEKAH CHILDRENS SERVICES,,ODD-FELLOW REBEKAH CHILDREN'S HOME OF CALIFORNIA,NSLP_LUNCH,223,0,0,223
SANTA CLARA,2017,Jul 2016,1,NSLP,REBEKAH CHILDRENS SERVICES,43694847100654,Phoenix Non Public                                              ,NSLP_BREAKFAST_SEVERENEED,57,0,47,104
SANTA CLARA,2017,Jul 2016,1,NSLP,REBEKAH CHILDRENS SERVICES,43694847100654,Phoenix Non Public                                              ,NSLP_LUNCH,127,0,61,188
SANTA CLARA,2017,Jul 2016,1,NSLP,Sacred Heart Nativity School,43696667104110,Sacred Heart Nativity School,NSLP_BREAKFAST_SEVERENEED,697,210,71,978
SANTA CLARA,2017,Jul 2016,1,NSLP,Sacred Heart Nativity School,43696667104110,Sacred Heart Nativity School,NSLP_LUNCH,698,206,62,966
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696664333795,Abraham Lincoln High                                            ,SSFO_LUNCH,202,0,0,202
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696666048425,ALMADEN ELEMENTARY,SSFO_BREAKFAST_SEVERENEED,"1,165",0,0,"1,165"
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696666048425,ALMADEN ELEMENTARY,SSFO_LUNCH,"1,435",0,0,"1,435"
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,,CANOAS ELEMENTARY,SSFO_LUNCH,346,0,0,346
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696664330080,GUNDERSON HIGH,SSFO_LUNCH,632,0,0,632
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696664335949,PIONEER HIGH,SSFO_LUNCH,224,0,0,224
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696666048680,SCHALLENBERGER ELEMENTARY,SSFO_LUNCH,857,0,0,857
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,43696666048714,TERRELL ELEMENTARY,SSFO_LUNCH,115,0,0,115
SANTA CLARA,2016,Jul 2016,1,SSFO,San Jose Unified School District,,WILLOW GLEN HIGH SCHOOL,SSFO_LUNCH,784,0,0,784
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA CO PROBATION,,JAMES BOYS RANCH,NSLP_BREAKFAST_SEVERENEED,757,,,757
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA CO PROBATION,,JAMES BOYS RANCH,NSLP_LUNCH,694,,,694
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA CO PROBATION,,JUVENILE HALL,NSLP_BREAKFAST_SEVERENEED,"2,232",,,"2,232"
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA CO PROBATION,,JUVENILE HALL,NSLP_LUNCH,"2,248",,,"2,248"
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Della maggiore,NSLP_LUNCH,48,,0,48
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Edge Community Day School,NSLP_BREAKFAST_SEVERENEED,198,0,23,221
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Edge Community Day School,NSLP_LUNCH,191,,23,214
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Gateway School,NSLP_LUNCH,230,27,0,257
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Hester School,NSLP_LUNCH,358,18,13,389
SANTA CLARA,2017,Jul 2016,1,NSLP,SANTA CLARA COE,,Seven Trees Educational Center,NSLP_LUNCH,156,19,36,211
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696744338802,Adrian Wilcox High                                              ,SSFO_BREAKFAST_SEVERENEED,"2,168",0,0,"2,168"
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696744338802,Adrian Wilcox High                                              ,SSFO_LUNCH,"4,548",0,0,"4,548"
SANTA CLARA,2017,Jul 2016,1,NSLP,Santa Clara Unified School District,43696746048805,BRACHER ELEMENTARY,NSLP_LUNCH,152,121,222,495
SANTA CLARA,2017,Jul 2016,1,NSLP,Santa Clara Unified School District,43696746048821,BRIARWOOD ELEMENTARY,NSLP_LUNCH,641,135,137,913
SANTA CLARA,2017,Jul 2016,1,NSLP,Santa Clara Unified School District,43696746048870,GEORGE MAYNE ELEMENTARY,NSLP_LUNCH,767,157,214,"1,138"
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696746048854,Juan Cabrillo Middle                                            ,SSFO_BREAKFAST_SEVERENEED,"1,538",0,0,"1,538"
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696746048854,Juan Cabrillo Middle                                            ,SSFO_LUNCH,"2,388",0,0,"2,388"
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696744330122,SANTA CLARA HIGH,SSFO_BREAKFAST_SEVERENEED,"1,790",0,0,"1,790"
SANTA CLARA,2016,Jul 2016,1,SSFO,Santa Clara Unified School District,43696744330122,SANTA CLARA HIGH,SSFO_LUNCH,"5,870",0,0,"5,870"
SANTA CLARA,2017,Jul 2016,1,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,10,0,0,10
SANTA CLARA,2017,Jul 2016,1,NSLP,Santa Clara Unified School District,43696746049043,WESTWOOD ELEMENTARY,NSLP_LUNCH,58,0,19,77
SANTA CLARA,2017,Jul 2016,1,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_BREAKFAST_SEVERENEED,89,0,0,89
SANTA CLARA,2017,Jul 2016,1,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE I,NSLP_LUNCH,81,0,0,81
SANTA CLARA,2017,Jul 2016,1,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_BREAKFAST_SEVERENEED,62,0,0,62
SANTA CLARA,2017,Jul 2016,1,NSLP,St Andrew Residential Programs for Youth (STAR HOUSE),,STAR HOUSE III,NSLP_LUNCH,64,0,0,64
SANTA CLARA,2017,Jul 2016,1,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_BREAKFAST_SEVERENEED,134,61,46,241
SANTA CLARA,2017,Jul 2016,1,NSLP,ST ELIZABETH SETON SCHOOL,43696416979470,St. Elizabeth Seton                                             ,NSLP_LUNCH,142,64,58,264
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,SSFO_BREAKFAST_SEVERENEED,"1,436",0,0,"1,436"
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049142,Bishop Elementary                                               ,SSFO_LUNCH,"4,112",0,0,"4,112"
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,SSFO_BREAKFAST_SEVERENEED,"2,186",0,0,"2,186"
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049241,Columbia Middle                                                 ,SSFO_LUNCH,"4,437",0,0,"4,437"
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,SSFO_BREAKFAST_SEVERENEED,375,0,0,375
SANTA CLARA,2016,Jul 2016,1,SSFO,Sunnyvale School District,43696906049233,LAKEWOOD ELEMENTARY,SSFO_LUNCH,"1,138",0,0,"1,138"
SANTA CLARA,2017,Jul 2016,1,NSLP,Union Elementary School District,43697086049373,LIETZ ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,62,17,29,108
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_BREAKFAST_SEVERENEED,144,0,0,144
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #3,NSLP_LUNCH,144,0,0,144
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_BREAKFAST_SEVERENEED,101,0,0,101
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #7,NSLP_LUNCH,99,0,0,99
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_BREAKFAST_SEVERENEED,138,0,0,138
SANTA CLARA,2017,Jul 2016,1,NSLP,Unity Care Group Inc.,,UNITY CARE #8,NSLP_LUNCH,127,0,0,127
SAN MATEO,2017,Aug 2016,2,NSLP,ALL SOULS CHURCH SCHOOL,41690706978498,All Souls Catholic Elementary                                   ,NSLP_LUNCH,56,37,462,555
SAN MATEO,2017,Aug 2016,2,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_BREAKFAST,203,78,92,373
SAN MATEO,2017,Aug 2016,2,NSLP,Bayshore Elementary School District,41688580000000,Bayshore Elementary School District,NSLP_LUNCH,600,175,236,"1,011"
SAN MATEO,2017,Aug 2016,2,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_BREAKFAST,246,44,69,359
SAN MATEO,2017,Aug 2016,2,NSLP,Bayshore Elementary School District,,GARNET J ROBERTSON INTERMEDIATE,NSLP_LUNCH,778,154,198,"1,130"
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666043434,CENTRAL ELEMENTARY,NSLP_LUNCH,21,19,286,326
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666043442,CIPRIANI ELEMENTARY,NSLP_LUNCH,44,4,248,296
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666043459,FOX ELEMENTARY,NSLP_LUNCH,52,0,486,538
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666043475,NESBIT ELEMENTARY,NSLP_LUNCH,323,50,286,659
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666043483,RALSTON INTERMEDIATE,NSLP_LUNCH,210,40,819,"1,069"
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688660121111,Redwood Shores Elementary,NSLP_LUNCH,50,8,316,374
SAN MATEO,2017,Aug 2016,2,NSLP,Belmont-Redwood Shores Elementary School District,41688666114771,SANDPIPER ELEMENTARY,NSLP_LUNCH,69,11,354,434
SAN MATEO,2017,Aug 2016,2,NSLP,Brisbane Elementary School District,41688746043491,Brisbane Elementary,NSLP_LUNCH,230,1,166,397
SAN MATEO,2017,Aug 2016,2,NSLP,Brisbane Elementary School District,41688746043509,Lipman Middle,NSLP_LUNCH,182,33,202,417
SAN MATEO,2017,Aug 2016,2,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_BREAKFAST_SEVERENEED,44,0,6,50
SAN MATEO,2017,Aug 2016,2,NSLP,Brisbane Elementary School District,41688746043517,Panorama Elementary,NSLP_LUNCH,141,18,114,273
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043525,Burlingame Intermediate                                         ,NSLP_LUNCH,169,43,682,894
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043541,FRANKLIN ELEMENTARY,NSLP_LUNCH,59,14,451,524
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688820133157,Hoover Elementary,NSLP_LUNCH,0,0,102,102
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043566,LINCOLN ELEMENTARY,NSLP_LUNCH,39,12,242,293
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043574,MCKINLEY ELEMENTARY,NSLP_LUNCH,182,34,328,544
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043590,ROOSEVELT ELEMENTARY,NSLP_LUNCH,90,19,155,264
SAN MATEO,2017,Aug 2016,2,NSLP,Burlingame Elementary School District,41688826043608,WASHINGTON ELEMENTARY,NSLP_LUNCH,161,15,81,257
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_BREAKFAST_SEVERENEED,752,35,76,863
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043616,Alvin S. Hatch Elementary                                       ,NSLP_LUNCH,"1,665",104,68,"1,837"
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,562,22,75,659
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043624,EL GRANADA ELEMENTARY,NSLP_LUNCH,"1,229",94,79,"1,402"
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,330,7,49,386
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043632,FARALLONE VIEW ELEMENTARY,NSLP_LUNCH,898,25,59,982
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_BREAKFAST_SEVERENEED,"1,300",63,25,"1,388"
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688904132817,HALF MOON BAY HIGH,NSLP_LUNCH,"1,635",102,17,"1,754"
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043657,KINGS MOUNTAIN ELEMENTARY,NSLP_LUNCH,11,0,40,51
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_BREAKFAST_SEVERENEED,413,41,61,515
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688906043665,Manuel F. Cunha Intermediate                                    ,NSLP_LUNCH,"1,042",82,37,"1,161"
SAN MATEO,2017,Aug 2016,2,NSLP,Cabrillo Unified School District,41688904130027,Pilarcitos Alternative High (Continuation)                      ,NSLP_LUNCH,253,0,0,253
SAN MATEO,2017,Aug 2016,2,NSLP,Design Tech High,41690470129759,Design Tech High,NSLP_LUNCH,44,15,540,599
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_BREAKFAST_SEVERENEED,320,27,49,396
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043723,Benjamin Franklin Intermediate                                  ,NSLP_LUNCH,"1,632",345,569,"2,546"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,409,94,49,552
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043772,DANIEL WEBSTER ELEMENTARY,NSLP_LUNCH,"1,585",489,730,"2,804"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_BREAKFAST_SEVERENEED,70,6,19,95
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043780,FERNANDO RIVERA INTERMEDIATE,NSLP_LUNCH,688,246,504,"1,438"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_BREAKFAST_SEVERENEED,206,40,26,272
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043798,Franklin Delano Roosevelt Elementary                            ,NSLP_LUNCH,872,436,770,"2,078"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_BREAKFAST_SEVERENEED,322,31,74,427
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043806,GARDEN VILLAGE ELEMENTARY,NSLP_LUNCH,"1,126",276,527,"1,929"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_BREAKFAST_SEVERENEED,410,66,37,513
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043822,George Washington Elementary                                    ,NSLP_LUNCH,"1,494",593,575,"2,662"
SAN MATEO,2017,Aug 2016,2,NSLP,Jefferson Elementary School District,41689166043848,John F. Kennedy Elementary                                      ,NSLP_BREAKFAST_SEVERENEED,313,55,37,405
